_time,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_NOK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_OK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_PAUSA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_PROD,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_SOLL,120210R01_FB_SEAT_Statistik_ZAU.120210R01.N_TREND,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_D_TECNICA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.POR_Rendimiento,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_OK_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_SOLL,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Stoe_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_TC_OBJ,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Calidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Disponibilidad,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_Eficiencia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.SP_Warn_OEE,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Averia,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_EnCiclo_CO,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_IN,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_IN_LOG_OUT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_BREAK,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_PAUSA,120210R01_FB_SEAT_Statistik_ZAU.120210R01.ST_Instal_en_seq,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Status_W_Stoe,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Stoe,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrARG,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrInstalaci√≥n,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrPlataforma,120210R01_FB_SEAT_Statistik_ZAU.120210R01.StrSubzona,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Averia_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Averia_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_Logistico,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Ciclo_Medio,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_IN_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_IN_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_OUT_ACT,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_LOG_OUT_ACU,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Mem_Ciclo_Ant,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Neto,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Neto_Disponible,120210R01_FB_SEAT_Statistik_ZAU.120210R01.T_Paro_No_Programado,120210R01_FB_SEAT_Statistik_ZAU.120210R01.Version_FB
2024-09-12 20:22:11.159575+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159576+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159577+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159578+00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159579+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159580+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159581+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159582+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159584+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159585+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159586+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159587+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:22:11.159588+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159589+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:11.159590+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168711+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168713+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168715+00:00,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168716+00:00,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168717+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168719+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:22:26.168720+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:22:26.168722+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,0.0,,,,
2024-09-12 20:22:26.168723+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:22:26.168724+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-09-12 20:22:26.168725+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,
2024-09-12 20:22:26.168726+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:22:26.168727+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:22:26.168728+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:22:26.168729+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-09-12 20:22:26.168730+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-12 20:22:26.168731+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168733+00:00,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168734+00:00,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168735+00:00,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168736+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168738+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168739+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168740+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168741+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168742+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168743+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168744+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168745+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168746+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168747+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168748+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168749+00:00,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168750+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168752+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168753+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168755+00:00,,,,,,,,,,,,,,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168756+00:00,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168757+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168758+00:00,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168759+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168760+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168761+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168762+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:22:26.168763+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168764+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:26.168766+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172970+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172972+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172973+00:00,,,,,,,,43.0,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172974+00:00,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172975+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:22:41.172976+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:22:41.172977+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-12 20:22:41.172978+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,
2024-09-12 20:22:41.172979+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
2024-09-12 20:22:41.172980+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,
2024-09-12 20:22:41.172981+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:22:41.172982+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:22:41.172983+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-09-12 20:22:41.172984+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-12 20:22:41.172985+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172986+00:00,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172987+00:00,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172988+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172989+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172990+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172991+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172992+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172993+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172994+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172995+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172996+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172997+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172998+00:00,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.172999+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173000+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173001+00:00,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173002+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173003+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173004+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173005+00:00,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173006+00:00,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173007+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173008+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173009+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173010+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173011+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:22:41.173012+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173013+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173014+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:41.173015+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189835+00:00,,,,,,,,,,303.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189838+00:00,,,,,,,,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189839+00:00,,,,,,,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189840+00:00,,,,,,,0.0,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189841+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,
2024-09-12 20:22:56.189842+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,
2024-09-12 20:22:56.189843+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,
2024-09-12 20:22:56.189844+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,
2024-09-12 20:22:56.189845+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
2024-09-12 20:22:56.189846+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,,,,,,,
2024-09-12 20:22:56.189847+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,
2024-09-12 20:22:56.189848+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,
2024-09-12 20:22:56.189849+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,
2024-09-12 20:22:56.189850+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,
2024-09-12 20:22:56.189851+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,
2024-09-12 20:22:56.189852+00:00,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189853+00:00,,,,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189854+00:00,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189855+00:00,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189856+00:00,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189857+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189858+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189859+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189860+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189861+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189862+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189863+00:00,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189864+00:00,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189865+00:00,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189866+00:00,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189867+00:00,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189869+00:00,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189870+00:00,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189871+00:00,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189872+00:00,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189873+00:00,,,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189874+00:00,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189875+00:00,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189876+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189877+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189878+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189879+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,
2024-09-12 20:22:56.189880+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189881+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189882+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-12 20:22:56.189883+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
